q_local_idx,query_lab,num_valid_candidates,top1_score,top1_tm,top1_seqid,top12_mean_score,top12_mean_tm,top12_mean_seqid,ranking_mode
574,2NLW-A,12,0.036229999999999984,0.63623,0.191,-0.059146666666666646,0.5908533333333333,0.2594166666666667,top12_mean
95,4CIH-A,12,0.04769000000000001,0.64769,0.118,-0.059515833333333316,0.5887341666666667,0.16291666666666668,top12_mean
162,3DWW-A,12,0.12455000000000005,0.72455,0.173,-0.05953749999999997,0.6044625,0.22891666666666666,top12_mean
659,7PI6-A,12,0.10748000000000002,0.70748,0.144,-0.0603883333333333,0.5396116666666666,0.11116666666666668,top12_mean
4,2A6Q-A,12,0.22783000000000003,0.85683,0.429,-0.06048333333333331,0.5451,0.238,top12_mean
78,5C92-A,12,-0.020239999999999925,0.57976,0.085,-0.06102166666666665,0.5389783333333334,0.08108333333333333,top12_mean
105,2CQK-A,12,0.10950000000000004,0.7095,0.387,-0.061347499999999965,0.5386525000000001,0.15758333333333333,top12_mean
868,3W7S-A,12,0.05442999999999998,0.65443,0.095,-0.061639166666666655,0.6381941666666667,0.24566666666666667,top12_mean
235,1F8V-A,12,0.21453,0.82053,0.406,-0.06253083333333331,0.5401358333333334,0.23275,top12_mean
163,4DW4-A,12,0.06068000000000007,0.66068,0.135,-0.06306666666666665,0.5864333333333333,0.18700000000000006,top12_mean
813,4UER-F,12,0.18391000000000002,0.78391,0.342,-0.06314333333333332,0.6142733333333333,0.29775,top12_mean
24,4AT7-B,12,0.17844000000000004,0.77844,0.24,-0.06334749999999999,0.5366525,0.10358333333333335,top12_mean
737,4REV-A,12,0.20650999999999997,0.80651,0.271,-0.06342249999999999,0.5365775,0.09949999999999999,top12_mean
474,2LD3-A,12,0.02912999999999999,0.62913,0.115,-0.06381416666666666,0.5361858333333333,0.11541666666666668,top12_mean
782,6TE9-F,12,0.13831000000000004,0.73831,0.149,-0.06382499999999997,0.536175,0.10141666666666667,top12_mean
253,2FU2-A,12,0.08025000000000004,0.68025,0.139,-0.06480666666666664,0.5351933333333333,0.1195,top12_mean
229,2F67-A,12,0.07742000000000004,0.92842,0.651,-0.06487749999999999,0.5560391666666668,0.13450000000000004,top12_mean
688,3QHY-B,12,-0.009719999999999951,0.59028,0.098,-0.06533749999999999,0.5346624999999999,0.09641666666666665,top12_mean
997,4Z48-A,12,0.30389,0.90389,0.295,-0.06537833333333332,0.5346216666666667,0.1045,top12_mean
407,5JYC-A,12,0.20877,0.80877,0.202,-0.06611416666666661,0.9298858333333334,0.7308333333333334,top12_mean
132,7DB5-A,12,0.055440000000000045,0.65544,0.215,-0.06640083333333331,0.5335991666666666,0.16974999999999998,top12_mean
579,7NPE-A,12,0.21977999999999998,0.81978,0.248,-0.06653916666666665,0.5334608333333334,0.16366666666666665,top12_mean
475,4LD1-A,12,0.18195000000000006,0.78195,0.149,-0.06808166666666664,0.573335,0.18300000000000002,top12_mean
12,7AE2-A,12,0.22284000000000004,0.82284,0.167,-0.0690683333333333,0.6279316666666667,0.25416666666666665,top12_mean
936,2XU0-A,12,0.14595000000000002,0.74595,0.254,-0.06935166666666664,0.5793149999999999,0.2658333333333333,top12_mean
340,3I82-A,12,0.22138000000000002,0.82138,0.238,-0.06969999999999998,0.6061333333333333,0.27258333333333334,top12_mean
968,1YHN-B,12,0.05332999999999999,0.65333,0.078,-0.06994999999999998,0.53005,0.10258333333333332,top12_mean
573,7NKS-A,12,0.29322000000000004,0.89322,0.381,-0.0701133333333333,0.5797199999999999,0.26816666666666666,top12_mean
866,4W4M-A,12,-0.011699999999999933,0.5883,0.125,-0.0701483333333333,0.568185,0.15366666666666665,top12_mean
619,4OLE-A,12,-0.03778999999999999,0.56221,0.092,-0.07073916666666664,0.5292608333333334,0.08775,top12_mean
595,6NYS-A,12,0.04600000000000004,0.646,0.128,-0.07106666666666665,0.5289333333333334,0.09808333333333334,top12_mean
664,7PLQ-A,12,0.2398200000000001,0.84982,0.41,-0.07107999999999996,0.5297533333333333,0.14033333333333334,top12_mean
364,2IX1-A,12,0.21388000000000007,0.81388,0.215,-0.07112083333333331,0.6279625000000001,0.2880833333333333,top12_mean
482,2LLF-A,12,0.04864999999999997,0.64865,0.316,-0.07154083333333333,0.5521258333333333,0.22416666666666665,top12_mean
526,7MK7-A,12,0.23785,0.83785,0.345,-0.07168583333333328,0.7893141666666667,0.5759166666666666,top12_mean
154,1DOW-A,12,0.28353000000000006,0.88353,0.26,-0.07239916666666664,0.6118508333333333,0.271,top12_mean
178,5E8B-A,12,-0.012959999999999972,0.58704,0.071,-0.0742958333333333,0.5725375,0.14675000000000002,top12_mean
203,6EOE-A,12,0.21286000000000005,0.93786,0.525,-0.07457166666666663,0.8550949999999999,0.7296666666666667,top12_mean
251,3FRM-A,12,0.09397,0.69397,0.087,-0.0746058333333333,0.5253941666666667,0.08275,top12_mean
753,6RYU-V,12,0.16331,0.77731,0.414,-0.0751658333333333,0.5347508333333333,0.28408333333333335,top12_mean
469,3LBM-A,12,0.31491,0.91491,0.256,-0.07559499999999995,0.9685716666666667,0.8061666666666666,top12_mean
431,6KI6-A,12,0.03210000000000002,0.6321,0.316,-0.07858999999999997,0.57766,0.37708333333333327,top12_mean
319,1HK6-A,12,0.04632000000000003,0.64632,0.181,-0.07985416666666664,0.5683125,0.16216666666666665,top12_mean
151,5DM7-S,12,0.29218,0.89218,0.214,-0.08173499999999999,0.5682650000000001,0.22800000000000006,top12_mean
121,2D59-A,12,0.28323,0.88323,0.364,-0.08195333333333332,0.6377133333333332,0.3465833333333333,top12_mean
144,6DJW-A,12,0.20090000000000008,0.8729,0.472,-0.08219666666666661,0.64222,0.5244166666666666,top12_mean
426,2KFT-A,12,0.02363000000000004,0.72363,0.5,-0.08254499999999995,0.5828716666666667,0.35433333333333333,top12_mean
823,4UZN-A,12,0.04200999999999999,0.64201,0.126,-0.08269083333333331,0.5173091666666666,0.09474999999999999,top12_mean
916,5X56-A,12,0.08854000000000006,0.68854,0.073,-0.08296416666666664,0.5170358333333334,0.08124999999999999,top12_mean
728,1R4T-A,12,0.15326000000000006,0.75326,0.29,-0.08402249999999996,0.5638941666666667,0.1855,top12_mean
375,6J2U-A,12,0.012909999999999977,0.61291,0.213,-0.08593416666666664,0.7265658333333332,0.50375,top12_mean
207,4ERR-A,12,-0.02237,0.57763,0.069,-0.08629333333333329,0.5137066666666666,0.07416666666666667,top12_mean
158,6DRE-A,12,0.13794000000000006,0.73794,0.362,-0.08793666666666662,0.5120633333333333,0.1623333333333333,top12_mean
497,2LV7-A,12,0.06303000000000003,0.66303,0.295,-0.08829666666666662,0.5323700000000001,0.34733333333333327,top12_mean
543,4MVF-A,12,0.22773000000000004,0.84473,0.417,-0.09072249999999997,0.5193608333333334,0.324,top12_mean
275,4GIO-A,12,0.11891000000000007,0.71891,0.161,-0.09092999999999996,0.50907,0.09083333333333334,top12_mean
628,5OQN-A,12,0.25365000000000004,0.85365,0.307,-0.09116583333333328,0.6073341666666666,0.26108333333333333,top12_mean
433,7KIR-A,12,0.11816000000000004,0.71816,0.29,-0.09128916666666664,0.5579608333333334,0.21933333333333335,top12_mean
803,6U26-A,12,0.03778999999999999,0.63779,0.123,-0.09202249999999997,0.7579775000000001,0.47283333333333327,top12_mean
605,1O9I-A,12,0.16303,0.76303,0.257,-0.09207666666666665,0.55759,0.2015,top12_mean
30,6AXF-A,12,0.2368,0.8368,0.226,-0.09237583333333331,0.5204575,0.17133333333333334,top12_mean
671,7PV0-A,12,0.042120000000000046,0.64212,0.056,-0.09331249999999996,0.5066875000000001,0.12199999999999998,top12_mean
931,6XP5-R,12,0.22877000000000003,0.82877,0.172,-0.09430083333333332,0.5056991666666667,0.08766666666666666,top12_mean
792,5TS9-A,12,0.31994,0.91994,0.323,-0.0944733333333333,0.5055266666666666,0.11474999999999998,top12_mean
578,3NOW-A,12,0.27,0.87,0.308,-0.09527333333333332,0.5047266666666667,0.143,top12_mean
860,5VU3-A,12,0.27576,0.87576,0.3,-0.09535333333333329,0.5857300000000001,0.2771666666666667,top12_mean
147,5DLJ-E,12,0.06476000000000004,0.66476,0.062,-0.09650083333333331,0.5534991666666667,0.16791666666666663,top12_mean
58,6BOZ-A,12,0.17086,0.77086,0.323,-0.09861083333333327,0.6899725000000001,0.45500000000000007,top12_mean
258,6FXO-A,12,0.25187,0.89787,0.446,-0.09979249999999996,0.5082075,0.20291666666666666,top12_mean
160,3DUH-A,12,0.028179999999999983,0.62818,0.174,-0.10010333333333328,0.57423,0.2323333333333333,top12_mean
254,4FVC-A,12,0.32332000000000005,0.92332,0.286,-0.10026916666666663,0.5985641666666667,0.27599999999999997,top12_mean
113,8CXO-A,12,0.07872000000000001,0.67872,0.392,-0.10039333333333329,0.61144,0.45341666666666663,top12_mean
25,3AUW-B,12,0.15109000000000006,0.95109,0.6,-0.10184833333333328,0.7256516666666667,0.5121666666666667,top12_mean
489,4LR9-A,12,0.17419000000000007,0.96219,0.588,-0.10234916666666664,0.8110674999999999,0.6115,top12_mean
273,2GIA-A,12,0.19511,0.79511,0.207,-0.10240416666666664,0.4975958333333333,0.10183333333333332,top12_mean
944,5Y0L-A,12,0.10560000000000003,0.7056,0.192,-0.10240999999999996,0.89434,0.7275833333333334,top12_mean
549,4N0L-A,12,0.01097999999999999,0.61098,0.322,-0.10241249999999998,0.4975875,0.19516666666666668,top12_mean
61,5BTV-A,12,0.1383000000000001,0.9513,0.613,-0.10277666666666659,0.9658066666666668,0.8685833333333332,top12_mean
722,2QZ7-A,12,0.25202,0.95502,0.503,-0.10293333333333331,0.50565,0.1366666666666667,top12_mean
1018,2ZXF-A,12,0.13773000000000002,0.73773,0.375,-0.10310583333333329,0.7404775,0.5440833333333334,top12_mean
356,3IMK-A,12,-0.024780000000000024,0.57522,0.127,-0.10459083333333331,0.4954091666666667,0.08366666666666667,top12_mean
957,2YA1-A,12,0.09064000000000005,0.69064,0.226,-0.10497499999999997,0.5611916666666668,0.29450000000000004,top12_mean
27,5AWF-A,12,0.23270000000000002,0.8327,0.193,-0.10541833333333332,0.49458166666666664,0.08016666666666668,top12_mean
536,6MRR-A,12,-0.06184999999999996,0.53815,0.109,-0.10559249999999998,0.49440749999999994,0.09475,top12_mean
90,3CGW-A,12,0.28776999999999997,0.88777,0.332,-0.10620166666666665,0.49379833333333334,0.13016666666666668,top12_mean
901,2WVI-A,12,0.16209000000000007,0.76209,0.393,-0.1065383333333333,0.4934616666666667,0.12216666666666669,top12_mean
654,6PF2-A,12,0.03592000000000006,0.63592,0.093,-0.1067083333333333,0.503375,0.15683333333333335,top12_mean
423,5KDR-B,12,0.2586100000000001,0.93661,0.478,-0.10771499999999996,0.498785,0.12583333333333332,top12_mean
662,4PK1-A,12,0.03754999999999997,0.63755,0.31,-0.10822166666666665,0.5905283333333333,0.30483333333333335,top12_mean
593,7NX1-A,12,0.19301000000000013,0.96401,0.571,-0.10824833333333328,0.5484183333333332,0.27149999999999996,top12_mean
741,3RIU-A,12,0.25608,0.85608,0.209,-0.11014583333333332,0.5591041666666667,0.26225000000000004,top12_mean
170,2E1F-A,12,0.14973999999999998,0.74974,0.193,-0.11054249999999999,0.48945750000000005,0.12758333333333335,top12_mean
136,7DE1-A,12,0.21830000000000005,0.8183,0.269,-0.11171666666666663,0.7927833333333333,0.6193333333333334,top12_mean
72,3C2H-A,12,0.015310000000000046,0.61531,0.078,-0.1138333333333333,0.4861666666666667,0.07841666666666666,top12_mean
455,5L2E-A,12,-0.051549999999999985,0.54845,0.191,-0.11415666666666664,0.5269266666666667,0.24016666666666667,top12_mean
192,7EGT-A,12,0.17859999999999998,0.8986,0.52,-0.11500083333333333,0.5333325,0.25758333333333333,top12_mean
978,6YSF-C,12,0.3172400000000001,0.91724,0.312,-0.11513166666666663,0.4848683333333333,0.12449999999999999,top12_mean
883,4WLR-A,12,0.24984000000000006,0.84984,0.394,-0.11589499999999996,0.6961050000000001,0.5630833333333333,top12_mean
316,6HHG-A,12,-0.003029999999999977,0.59697,0.349,-0.11617999999999999,0.6056533333333335,0.4095,top12_mean
772,5T0H-f,12,0.13649,0.73649,0.167,-0.11648249999999997,0.48351750000000004,0.09391666666666666,top12_mean
610,7OF0-G,12,0.12185000000000001,0.72185,0.203,-0.11678749999999997,0.5703791666666667,0.255,top12_mean
585,7NRE-A,12,-0.031079999999999997,0.56892,0.087,-0.11718916666666664,0.6733108333333333,0.3701666666666666,top12_mean
767,5SVB-B,12,0.27260000000000006,0.8726,0.298,-0.11803999999999996,0.5111266666666667,0.19683333333333333,top12_mean
402,6JS9-A,12,0.28947,0.88947,0.329,-0.1194733333333333,0.4805266666666667,0.12533333333333332,top12_mean
379,3J4U-H,12,-0.03251999999999999,0.56748,0.076,-0.11976666666666663,0.48023333333333335,0.06583333333333334,top12_mean
317,1HIA-A,12,0.32569000000000004,0.92569,0.313,-0.12048666666666664,0.48684666666666665,0.21516666666666664,top12_mean
226,6F3T-A,12,0.07274999999999998,0.67275,0.37,-0.12094916666666665,0.5324675,0.28833333333333333,top12_mean
323,4HNY-A,12,0.17213,0.77213,0.299,-0.12191749999999997,0.5195825,0.20175000000000007,top12_mean
1003,3ZEH-A,12,0.13062000000000007,0.73062,0.247,-0.12317499999999992,0.7688250000000001,0.6465833333333334,top12_mean
1012,6ZN8-C,12,-0.06720999999999999,0.53279,0.08,-0.1234175,0.47658249999999996,0.09258333333333334,top12_mean
111,4CW4-A,12,0.019519999999999982,0.61952,0.178,-0.12349666666666663,0.47650333333333333,0.16374999999999998,top12_mean
682,7QDV-A,12,0.02695000000000003,0.62695,0.085,-0.12368166666666663,0.47631833333333334,0.08341666666666665,top12_mean
367,6IY4-I,12,0.23419,0.83419,0.326,-0.1243733333333333,0.4756266666666668,0.12183333333333334,top12_mean
980,5YTQ-A,12,0.033009999999999984,0.63301,0.153,-0.12513083333333333,0.47486916666666673,0.14141666666666666,top12_mean
467,3L9Z-A,12,0.16476000000000002,0.76476,0.281,-0.1251483333333333,0.5242683333333333,0.22375,top12_mean
921,5XFA-C,12,0.35395,0.95395,0.379,-0.12580999999999998,0.47418999999999994,0.12475000000000003,top12_mean
898,6WTF-A,12,0.11019000000000001,0.71019,0.135,-0.12625583333333332,0.4737441666666668,0.10533333333333333,top12_mean
1006,3ZJQ-A,12,0.19340999999999997,0.94741,0.554,-0.1263733333333333,0.9326266666666667,0.8170000000000001,top12_mean
545,4MYW-A,12,0.27999000000000007,0.87999,0.251,-0.1279691666666666,0.6039475000000001,0.3324166666666667,top12_mean
420,2K9K-A,12,0.02626000000000006,0.62626,0.287,-0.12849249999999995,0.47150750000000013,0.21050000000000002,top12_mean
153,7DMO-A,12,0.3247300000000001,0.92473,0.373,-0.12867666666666666,0.4713233333333333,0.12233333333333334,top12_mean
614,3OHG-A,12,0.14700000000000002,0.747,0.231,-0.12942166666666666,0.4705783333333334,0.12958333333333333,top12_mean
524,1MHM-B,12,0.21072000000000002,0.81072,0.346,-0.12982333333333332,0.47017666666666663,0.154,top12_mean
843,7VJO-A,12,0.25732,0.85732,0.221,-0.13033499999999998,0.47799833333333336,0.11733333333333333,top12_mean
833,5V9X-A,12,-0.09343000000000001,0.50657,0.191,-0.13053083333333332,0.4694691666666666,0.14133333333333337,top12_mean
875,7WFG-O,12,0.02427999999999997,0.62428,0.371,-0.13070749999999998,0.4692924999999999,0.15758333333333333,top12_mean
621,6ONU-B,12,-0.01973999999999998,0.58026,0.153,-0.13269666666666666,0.5099699999999999,0.22175,top12_mean
318,3HJE-A,12,0.34284000000000003,0.94284,0.333,-0.13317833333333332,0.4918216666666666,0.18883333333333338,top12_mean
513,4M6W-A,12,0.12826000000000004,0.72826,0.142,-0.13361499999999996,0.5151350000000001,0.2076666666666667,top12_mean
501,4LXD-A,12,0.20486000000000004,0.80486,0.194,-0.13453499999999993,0.8990483333333333,0.8164166666666667,top12_mean
918,5X62-A,12,0.22254000000000007,0.82254,0.323,-0.13490749999999996,0.46509249999999996,0.11333333333333334,top12_mean
914,6X4T-A,12,-0.11185999999999996,0.48814,0.07,-0.13542916666666663,0.4645708333333333,0.09683333333333333,top12_mean
327,6HUA-A,12,0.026410000000000045,0.62641,0.235,-0.13593333333333332,0.49856666666666666,0.163,top12_mean
57,4BOM-A,12,0.18922000000000005,0.88622,0.497,-0.1375141666666666,0.8660691666666666,0.8035833333333332,top12_mean
177,7E72-E,12,-0.09633000000000003,0.50367,0.097,-0.13835333333333333,0.5103133333333333,0.21341666666666667,top12_mean
87,1CFR-A,12,0.31500000000000006,0.915,0.303,-0.13977666666666663,0.46022333333333326,0.11591666666666667,top12_mean
37,3B49-A,12,0.05071999999999999,0.65072,0.104,-0.1416525,0.5075141666666667,0.16866666666666666,top12_mean
733,6R7H-O,12,0.26078,0.86078,0.36,-0.14168083333333328,0.5389858333333334,0.2688333333333333,top12_mean
133,6DCL-A,12,-0.07906000000000002,0.91394,0.793,-0.14188083333333332,0.4908691666666667,0.25599999999999995,top12_mean
172,5E10-A,12,0.27174,0.87174,0.233,-0.14370166666666664,0.4562983333333334,0.15108333333333332,top12_mean
617,6OJJ-A,12,0.23547,0.84847,0.413,-0.14411166666666664,0.555055,0.2763333333333334,top12_mean
856,1VRY-A,12,-0.07184999999999997,0.52815,0.083,-0.14530833333333334,0.45469166666666666,0.057166666666666664,top12_mean
284,1GPR-A,12,0.25361000000000006,0.86961,0.416,-0.14565249999999996,0.45968083333333337,0.15191666666666664,top12_mean
518,7MCA-C,12,0.08232000000000006,0.68232,0.146,-0.14792666666666665,0.45207333333333327,0.10425,top12_mean
413,3K3F-A,12,0.34450000000000003,0.9445,0.321,-0.14993166666666666,0.49981833333333325,0.2046666666666667,top12_mean
587,7NSC-E,12,-0.08443,0.51557,0.111,-0.15061416666666663,0.4493858333333333,0.08966666666666666,top12_mean
3,5A5U-B,12,0.13770000000000004,0.7377,0.308,-0.1522241666666666,0.5326924999999999,0.28625,top12_mean
783,7TE3-A,12,0.27234,0.87234,0.225,-0.15334249999999996,0.5422408333333333,0.26958333333333334,top12_mean
193,7EH9-A,12,0.14489000000000007,0.74489,0.262,-0.1558008333333333,0.4941991666666667,0.17383333333333337,top12_mean
537,1MSZ-A,12,-0.04732000000000003,0.55268,0.12,-0.1574883333333333,0.4425116666666667,0.08600000000000001,top12_mean
618,2OKX-A,12,0.07867000000000002,0.67867,0.165,-0.15753499999999995,0.44246499999999994,0.09999999999999999,top12_mean
828,5V3R-A,12,0.2962,0.8962,0.296,-0.15875416666666664,0.5412458333333332,0.28175,top12_mean
242,6FH4-A,12,-0.05177999999999994,0.54822,0.143,-0.1588825,0.4411175,0.10825000000000001,top12_mean
732,6R7F-A,12,0.09694000000000003,0.69694,0.209,-0.15889166666666663,0.4961916666666666,0.20591666666666666,top12_mean
292,1GY0-A,12,0.10831000000000002,0.70831,0.163,-0.15916749999999996,0.5401658333333333,0.24983333333333335,top12_mean
834,7V99-A,12,0.16554999999999997,0.76555,0.151,-0.16085999999999998,0.47064,0.19699999999999998,top12_mean
173,7E15-C,12,0.16161999999999999,0.91862,0.557,-0.16095416666666665,0.45212916666666664,0.15516666666666667,top12_mean
816,4UMI-A,12,0.15671000000000002,0.75671,0.109,-0.16173833333333332,0.5882616666666667,0.31983333333333336,top12_mean
380,1J7M-A,12,0.10758000000000001,0.79958,0.492,-0.1619358333333333,0.4814808333333333,0.25433333333333336,top12_mean
895,6WRV-C,12,0.24122,0.84122,0.276,-0.16226249999999998,0.43773749999999995,0.132,top12_mean
221,4F0V-A,12,-0.0015300000000000313,0.59847,0.155,-0.1636766666666666,0.7834066666666667,0.6296666666666667,top12_mean
960,5YBB-A,12,0.16118,0.76118,0.379,-0.16439583333333332,0.4356041666666666,0.16325,top12_mean
787,4TQV-B,12,0.16659000000000002,0.76659,0.208,-0.16445916666666666,0.43554083333333327,0.10733333333333335,top12_mean
674,1Q2H-A,12,-0.11114999999999997,0.48885,0.075,-0.16460416666666663,0.43539583333333337,0.10483333333333333,top12_mean
808,6U75-A,12,0.17571000000000003,0.90071,0.525,-0.1653508333333333,0.4517325000000001,0.16516666666666666,top12_mean
225,2F22-A,12,0.13382000000000005,0.73382,0.209,-0.16602416666666667,0.4339758333333333,0.08608333333333333,top12_mean
21,7AR7-p,12,0.08818000000000004,0.68818,0.184,-0.16607249999999998,0.5175108333333334,0.23816666666666667,top12_mean
795,1TV3-A,12,0.03312999999999999,0.63313,0.082,-0.16735999999999998,0.48247333333333337,0.15666666666666668,top12_mean
604,5O8X-A,12,0.26456999999999997,0.86457,0.263,-0.16770916666666666,0.43920750000000003,0.12491666666666666,top12_mean
293,6GY6-B,12,0.2866000000000001,0.8866,0.352,-0.16810166666666662,0.4844816666666667,0.21066666666666664,top12_mean
485,4LMH-A,12,0.21531,0.81531,0.261,-0.16852083333333331,0.43147916666666664,0.12166666666666666,top12_mean
592,5NV9-A,12,0.08001000000000003,0.68001,0.122,-0.1689466666666666,0.43105333333333334,0.08891666666666666,top12_mean
900,6WUH-B,12,0.09608000000000005,0.69608,0.159,-0.1691325,0.4308675,0.10066666666666667,top12_mean
879,2WIU-A,12,0.25594000000000006,0.85594,0.275,-0.16949666666666666,0.6282533333333333,0.41883333333333334,top12_mean
10,2ADC-A,12,0.17117000000000004,0.77117,0.255,-0.17093583333333331,0.46198083333333345,0.23158333333333334,top12_mean
196,1EJ6-D,12,0.31474,0.91474,0.284,-0.172005,0.4279949999999999,0.09233333333333334,top12_mean
244,6FI7-A,12,0.02307999999999999,0.62308,0.373,-0.1723016666666666,0.4619483333333334,0.23541666666666664,top12_mean
189,2EG3-A,12,0.19434000000000007,0.79434,0.256,-0.17392416666666666,0.42607583333333326,0.11025,top12_mean
142,4DI0-A,12,0.24235000000000012,0.85335,0.411,-0.17438833333333328,0.4435283333333333,0.15291666666666667,top12_mean
902,3WVA-A,12,-0.14941,0.45059,0.072,-0.17513,0.4248700000000001,0.07475,top12_mean
312,6HE6-A,12,0.06425999999999998,0.66426,0.188,-0.17936249999999998,0.42063749999999994,0.08816666666666666,top12_mean
867,7W59-K,12,0.30241000000000007,0.90241,0.307,-0.18099583333333327,0.4190041666666667,0.09641666666666665,top12_mean
246,2FNF-X,12,0.011440000000000006,0.61144,0.196,-0.18114333333333332,0.4602733333333333,0.25000000000000006,top12_mean
491,2LSY-A,12,0.10204999999999997,0.70205,0.136,-0.18162749999999997,0.6985391666666668,0.5269166666666667,top12_mean
529,2MM0-A,12,0.21831,0.81831,0.317,-0.18182333333333334,0.45126,0.13566666666666669,top12_mean
352,3IIB-A,12,0.1291,0.7291,0.206,-0.18197416666666666,0.4180258333333334,0.1381666666666667,top12_mean
540,4MTM-A,12,0.019950000000000023,0.61995,0.2,-0.1819758333333333,0.41802416666666664,0.08783333333333333,top12_mean
705,6QPW-A,12,0.17686999999999997,0.77687,0.305,-0.18224166666666666,0.4177583333333333,0.15075,top12_mean
119,2D4Y-A,12,0.34412,0.94412,0.376,-0.18250999999999998,0.41748999999999997,0.12858333333333333,top12_mean
681,6QDK-A,12,0.17025,0.77025,0.283,-0.18389499999999995,0.5104383333333332,0.25500000000000006,top12_mean
99,7CNS-A,12,0.34626,0.94626,0.309,-0.1850058333333333,0.4149941666666666,0.11191666666666668,top12_mean
471,5LCL-B,12,0.11885000000000001,0.71885,0.28,-0.18700416666666664,0.46299583333333333,0.20524999999999993,top12_mean
541,6MTF-A,12,0.20213000000000003,0.80213,0.167,-0.18757,0.4124300000000001,0.10725,top12_mean
963,5YEH-A,12,0.10232000000000008,0.70232,0.311,-0.1887283333333333,0.6935216666666667,0.6420833333333332,top12_mean
159,2DSR-G,12,0.14544999999999997,0.74545,0.324,-0.18889166666666665,0.4111083333333334,0.13899999999999998,top12_mean
830,3V53-A,12,0.06703999999999999,0.66704,0.232,-0.18976916666666663,0.41023083333333327,0.11175,top12_mean
534,2MR3-A,12,0.08976000000000006,0.68976,0.276,-0.1904875,0.40951249999999995,0.11016666666666668,top12_mean
998,2Z5E-A,12,0.18490000000000006,0.7849,0.14,-0.1910758333333333,0.4089241666666666,0.09883333333333334,top12_mean
977,2YSR-A,12,-0.12632,0.47368,0.09,-0.1925633333333333,0.40743666666666667,0.08566666666666667,top12_mean
870,3W99-B,12,-0.018379999999999952,0.96062,0.779,-0.19283249999999996,0.9768341666666666,0.9696666666666668,top12_mean
726,2R2A-A,12,-0.18458999999999998,0.41541,0.073,-0.19312666666666664,0.40687333333333336,0.0705,top12_mean
842,6VJ2-A,12,0.16022999999999998,0.76023,0.368,-0.19331833333333334,0.40668166666666666,0.15016666666666664,top12_mean
639,7P2O-A,12,0.04737000000000002,0.64737,0.175,-0.19361499999999998,0.46055166666666664,0.20933333333333337,top12_mean
911,4X3X-A,12,0.08074000000000003,0.68074,0.269,-0.19582583333333328,0.45100749999999984,0.1901666666666667,top12_mean
416,5K5J-A,12,0.03015000000000001,0.63015,0.325,-0.19590833333333332,0.6460083333333333,0.5861666666666667,top12_mean
478,5LI4-A,12,0.13749,0.73749,0.11,-0.19624916666666667,0.4037508333333333,0.08758333333333335,top12_mean
749,3RNN-A,12,-0.10292000000000001,0.99308,0.896,-0.19659249999999995,0.9869908333333334,0.9835833333333334,top12_mean
122,5D5N-B,12,0.24706000000000006,0.84706,0.227,-0.1991116666666666,0.4500549999999999,0.17850000000000002,top12_mean
1007,4ZJN-A,12,0.04085000000000005,0.64085,0.085,-0.19998083333333327,0.49243583333333335,0.22991666666666666,top12_mean
558,5N9J-B,12,0.33329,0.93329,0.229,-0.2000191666666666,0.3999808333333334,0.09491666666666666,top12_mean
598,4O2T-A,12,0.015230000000000077,0.61523,0.126,-0.20071583333333332,0.3992841666666667,0.09816666666666668,top12_mean
140,4DHX-B,12,0.16658000000000006,0.76658,0.27,-0.2013141666666666,0.3986858333333334,0.09974999999999999,top12_mean
745,3RK6-A,12,0.14407000000000003,0.74407,0.197,-0.20155499999999996,0.398445,0.08891666666666669,top12_mean
43,5B88-A,12,-0.0026999999999999247,0.5973,0.181,-0.20298166666666664,0.39701833333333325,0.08983333333333333,top12_mean
366,2IY2-A,12,0.08940999999999999,0.68941,0.295,-0.20437583333333334,0.3956241666666667,0.07983333333333333,top12_mean
300,2H3R-A,12,-0.19496999999999998,0.40503,0.043,-0.2050991666666667,0.39490083333333326,0.07166666666666667,top12_mean
864,3VZA-C,12,0.048329999999999984,0.64833,0.164,-0.20598999999999998,0.44401000000000007,0.15458333333333332,top12_mean
653,2PFT-A,12,0.08540999999999999,0.68541,0.209,-0.20661749999999998,0.39338249999999997,0.09350000000000001,top12_mean
893,6WQX-A,12,0.21369000000000005,0.81369,0.292,-0.20798416666666664,0.3920158333333333,0.11175,top12_mean
849,1VQL-J,12,0.24167000000000005,0.84167,0.326,-0.20853999999999995,0.3997933333333333,0.13366666666666668,top12_mean
891,1WP9-A,12,0.03326000000000007,0.63326,0.151,-0.21076916666666665,0.38923083333333336,0.1365,top12_mean
93,2CIC-A,12,0.13385000000000002,0.73385,0.328,-0.21133666666666662,0.38866333333333336,0.12516666666666668,top12_mean
268,3GAB-A,12,0.09706000000000004,0.69706,0.121,-0.21154083333333332,0.38845916666666663,0.107,top12_mean
368,6IZS-A,12,0.00501000000000007,0.60501,0.184,-0.21234416666666667,0.38765583333333337,0.09725,top12_mean
301,1H4L-D,12,0.04166000000000003,0.64166,0.061,-0.21280333333333332,0.4371966666666667,0.1565,top12_mean
125,7D8X-D,12,-0.15442,0.44558,0.049,-0.21413749999999998,0.43586250000000004,0.13583333333333333,top12_mean
786,5TJW-A,12,0.24331000000000003,0.84331,0.378,-0.21485166666666666,0.7976483333333334,0.7651666666666666,top12_mean
82,5CC5-A,12,0.09253000000000011,0.98853,0.696,-0.21659499999999995,0.5820716666666667,0.4021666666666666,top12_mean
